name	GCNF	CDX2	GATA6	PBX1	KLF4	NANOG	OCT4	Oct4Sox2	SOX2
4860	414	0.098297	0.000194	0.077421	127.864946	112.044731	0.093416	192.293075	66.052396	31.237585
4861	415	0.035111	0.001984	0.000099	716.800086	68.813370	1.158603	113.615432	61.884577	431.787599
4861	415	0.035620	0.079676	0.019467	626.980168	8.381997	0.232054	2.076283	0.342837	21.926050
4861	415	0.888133	207.177425	0.000795	417.631291	0.053323	0.052765	0.029705	0.111317	12.222470
4862	416	43.706320	161.815164	1.025119	5.747378	0.016449	0.000791	0.002454	0.050602	0.427790
4862	416	0.013422	0.000791	0.000231	99.681232	30.030862	12.267863	118.332619	148.517693	34.520034
4862	416	0.013864	0.033659	0.000420	99.393941	0.489715	0.290228	1.746396	0.630261	0.627987
4863	417	5.330212	0.019824	187.913252	6.404096	0.161541	0.000204	4.684808	0.252889	0.818643
4863	417	28.271294	21.299889	0.106419	6.403435	0.002376	0.000026	0.013205	0.008321	0.818643
4863	417	0.942046	0.000245	0.051783	250.077075	172.048321	1.042042	53.719315	25.961665	73.634093
4864	418	5.262342	61.382309	0.024933	0.234901	0.001543	0.000685	0.104407	0.011859	9.180457
4864	418	4.004908	0.135057	45.452130	0.243266	0.015197	0.002354	3.031210	0.230036	10.912888
4864	418	289.356451	74.239547	2.096837	0.234230	0.000738	0.000252	0.002153	0.011322	9.176112
4865	419	0.018747	0.006199	0.095954	51.334364	0.728849	0.150490	11.555005	10.906490	6.742633
4865	419	1.273090	101.687180	0.063479	14.446629	0.001037	0.008628	0.064583	0.272290	1.093829
4865	419	1.151198	0.014282	69.007392	8.809267	0.011647	0.004496	11.554709	10.906490	6.742633
4866	420	75.699769	125.535275	1.345467	0.441741	0.001300	0.000004	0.000682	0.018602	1.352829
4866	420	0.042346	0.004263	0.045510	42.057786	10.381032	0.343807	20.310981	45.039440	21.628594
4866	420	3.921012	0.028383	14.899789	0.441742	0.302311	0.000933	19.063644	44.671042	21.560205
4867	421	4.059081	66.167827	0.001851	0.579948	0.001019	0.000225	0.002163	0.029867	0.536015
4867	421	0.193468	0.001474	0.000258	41.099958	9.340540	4.781313	31.139978	54.235478	37.436924
4867	421	0.455634	0.033654	0.139904	4.591396	0.302297	0.048389	31.099813	54.233336	37.436535
4868	422	0.110242	0.004122	0.020891	47.810149	227.589312	0.476114	32.701570	458.408822	180.460715
4868	422	13.541137	51.123652	0.039262	1.433072	0.077294	0.001502	0.009053	5.745817	177.771470
4868	422	14.774875	51.127515	0.044589	1.433071	0.002627	0.000056	0.006632	0.204878	2.304032
4869	423	183.010930	43.956420	9.225212	0.246916	0.000441	0.000124	0.001062	0.060063	1.791772
4869	423	0.230645	0.000404	0.024668	18.769873	36.398321	36.494091	38.991831	89.686504	161.763241
4869	423	2.791321	0.021048	1.727249	0.246917	0.438888	0.004650	38.979887	89.684701	161.763241
4870	424	0.228213	0.026493	252.101868	3.016133	0.247652	0.000016	4.251586	1.993777	0.928304
4870	424	0.316975	15.195476	0.060837	3.016133	0.196118	0.000083	0.101105	0.143487	0.922085
4870	424	22.093131	15.272793	3.521641	3.016133	0.190854	0.000001	0.003328	0.143487	0.922085
4871	425	3.659554	272.114307	0.081099	0.093230	0.000432	0.000684	0.151648	1.318971	4.352010
4871	425	152.364606	272.411349	2.559711	0.092775	0.000148	0.000011	0.009555	1.318954	4.352010
4871	425	3.658215	261.164139	0.064643	0.093566	0.161780	0.000902	0.952239	13.830534	56.098022
4872	426	19.937796	91.420893	22.738576	0.419076	0.037769	0.000013	0.241887	0.742327	1.385540
4872	426	0.236928	0.162250	5.558640	34.048775	9.402999	0.155178	11.248081	1.229869	1.463934
4872	426	0.003783	0.078119	0.078929	37.247766	9.578940	0.248579	11.794023	1.229947	1.463950
4873	427	1.723968	0.069994	2.029259	1.289552	2.853076	0.008687	182.529267	60.251448	334.648329
4873	427	13.581793	120.395528	0.428783	1.264823	0.008211	0.000574	0.193242	0.029462	7.463209
4873	427	0.507251	0.016157	1.114061	13.763028	59.423101	0.074249	183.004968	60.251448	334.648329
4874	428	6.813334	218.328703	0.013782	7.654520	0.005561	0.000032	0.272502	0.013308	1.780181
4874	428	0.526272	0.000794	0.089868	79.346023	13.165797	1.288813	18.928865	1.413928	6.453425
4874	428	15.097890	0.000799	18.061891	79.345968	12.071508	0.335433	5.602058	1.110895	5.490981
4875	429	0.468231	0.050601	0.011040	549.079790	68.269629	2.419958	257.328243	35.669770	46.238542
4875	429	219.665882	68.071595	2.419946	7.792942	0.002572	0.000252	0.003322	0.042748	0.592112
4875	429	9.000823	67.635980	0.085721	44.647671	0.044222	0.011593	0.016605	0.042748	0.592112
4876	430	0.138384	0.000122	0.000319	149.978823	26.861650	2.631972	69.994468	113.522307	120.182498
4876	430	11.643816	0.391549	3.757862	8.379342	0.000667	0.000043	1.120454	0.871604	1.410973
4876	430	1.317528	29.851841	0.015957	8.379342	0.000303	0.000023	0.049724	0.677108	1.410905
4877	431	0.029394	0.014738	0.000775	158.348238	2.907008	0.236448	3.028260	17.157221	12.717260
4877	431	1.064525	141.788331	0.235447	10.341001	0.001978	0.000043	0.001266	0.051632	0.442063
4877	431	100.125386	142.920990	2.690664	10.341001	0.001978	0.000017	0.000043	0.051632	0.442063
4878	432	102.956064	102.100279	2.485410	7.247267	0.011788	0.000000	0.001586	0.013082	15.882378
4878	432	4.608103	0.007310	1.073946	93.735069	100.889205	0.232221	53.338080	9.912239	287.989619
4878	432	0.255462	0.109233	0.089862	92.145448	32.888698	0.202045	1.376994	0.019849	15.882378
4879	433	11.215189	201.115296	0.168053	3.892389	0.001176	0.000095	0.000489	0.074029	4.863531
4879	433	261.270241	201.117108	5.588523	3.823442	0.001111	0.000002	0.000124	0.074029	4.863531
4879	433	0.206154	0.008851	0.010196	71.726036	66.417706	5.383263	41.978596	40.759374	53.738495
4880	434	1.157339	0.325019	122.653875	0.552479	0.175179	0.000016	1.978368	0.369318	1.387314
4880	434	1.134559	0.000132	23.287050	22.213780	47.539110	0.176096	42.815017	17.559563	62.922104
4880	434	54.902693	9.101864	32.042393	0.547754	0.009419	0.000000	0.004415	0.019679	1.358552
4881	435	7.955083	34.177240	0.037066	1.241349	0.004387	0.000670	0.329376	0.209397	2.112425
4881	435	0.116837	0.000857	0.001470	97.331508	111.419196	1.034746	93.710448	389.215404	148.870594
4881	435	92.064752	34.178496	1.595004	1.235276	0.002873	0.000032	0.007338	0.209393	2.112425
4882	436	287.746586	58.182646	31.296382	3.418480	0.000366	0.000000	0.001201	0.154637	4.694918
4882	436	4.008440	0.023514	23.277755	132.638612	67.865197	0.440022	70.065969	35.817010	135.217119
4882	436	4.025260	0.061939	69.520425	4.352768	13.517458	0.017111	69.893287	35.816985	135.217119
4883	437	220.314097	107.706761	6.058128	0.576702	0.000142	0.000003	0.001055	0.019378	0.926551
4883	437	2.230951	0.155646	2.235157	36.731553	21.164991	2.088245	24.585043	90.991255	87.088541
4883	437	0.494310	0.155604	0.458820	36.746349	21.165006	13.518002	29.568312	90.994031	87.088541
4884	438	0.365603	0.007207	37.003479	68.179306	5.297075	0.180997	132.727177	14.356528	43.824053
4884	438	26.629806	21.198393	3.897884	8.425241	0.000022	0.000078	0.006193	0.003292	0.748367
4884	438	0.451056	21.198393	0.066733	8.434415	0.000022	0.000245	0.021297	0.003297	0.748415
4885	439	37.605819	102.943434	7.610752	2.637913	0.106740	0.000020	0.000324	0.015409	24.526900
4885	439	0.408771	0.019591	36.974430	89.130049	55.629530	0.435967	3.666910	5.689264	155.319268
4885	439	0.413340	0.041722	16.336500	79.250932	7.636783	0.270255	1.373631	0.948072	25.750437
4886	440	0.227827	3.376922	0.003032	0.135741	1.592045	0.003473	36.632290	63.337938	45.995506
4886	440	0.243273	143.073136	0.002692	0.135741	0.782484	0.001234	0.991042	62.859548	45.995474
4886	440	0.003762	0.100606	0.000389	9.080206	70.678230	0.185767	64.543101	63.338202	45.995506
4887	441	72.775301	429.296321	0.037012	2.277904	0.000114	0.000137	0.001061	0.005558	0.959593
4887	441	156.334242	429.296321	1.134339	2.022136	0.000114	0.000025	0.001061	0.005558	0.959593
4887	441	0.931527	0.015778	0.002353	60.704729	7.566945	0.769392	104.920080	35.762012	44.580565
4888	442	0.011274	0.002298	0.020489	224.859652	128.552691	2.345250	33.023795	99.462652	174.677624
4888	442	0.817343	0.006704	3.588498	224.859652	128.528991	0.488935	33.022215	99.462652	174.677624
4888	442	0.904357	192.524068	0.017381	6.728645	0.001392	0.000152	0.018129	0.153243	2.123510
4889	443	0.121997	0.000255	0.009672	126.471719	803.469250	1.084435	108.915691	32.859782	73.483630
4889	443	1.862086	0.011360	4.940537	1.530972	803.464237	0.041295	105.862513	32.840040	73.473852
4889	443	70.156166	61.905943	17.936680	1.477597	0.178121	0.000000	0.011647	1.016069	13.955046
4890	444	1.588487	74.990347	0.003031	5.667459	0.020432	0.000476	0.027666	1.491754	180.890772
4890	444	0.200479	0.000984	0.000021	59.136912	15.102348	13.191603	36.627847	68.931380	288.895716
4890	444	0.257394	0.033692	0.001008	59.135559	12.003481	0.456703	2.137421	2.124766	180.890897
4891	445	0.203478	0.000476	0.001009	110.797844	186.401932	4.526484	535.278538	105.806760	179.733186
4891	445	10.405916	57.477205	0.034983	2.864545	0.104502	0.000258	0.020452	0.080903	6.674265
4891	445	51.810694	57.633351	1.917332	2.864545	0.104497	0.000085	0.017253	0.080869	6.674265
4892	446	6.721695	94.634151	0.000672	6.848951	0.190018	0.002677	0.015817	0.009318	7.019606
4892	446	0.753533	0.302349	0.000053	114.983895	240.481149	1.064038	116.218908	44.835016	335.654460
4892	446	0.089462	0.019139	0.000053	115.660064	242.651337	1.164555	116.729792	44.835016	335.654460
4893	447	87.803345	171.966531	6.937049	0.405417	0.071798	0.000001	0.000061	0.009917	1.750017
4893	447	7.201952	171.966531	0.350272	0.405417	0.071798	0.000028	0.002338	0.010185	1.750017
4893	447	0.086482	0.008868	0.001477	21.455238	37.816895	0.278173	10.171870	33.600435	137.833618
4894	448	0.327101	0.109933	365.218491	0.788149	0.093136	0.000013	10.846818	4.953297	0.564494
4894	448	16.019642	129.381452	30.032965	0.788147	0.005021	0.000001	0.048904	0.392560	0.530210
4894	448	0.003999	0.001822	0.004652	57.552951	13.028951	0.316842	34.562987	75.490176	36.251832
4895	449	3.165870	4.317179	0.002967	118.489138	217.806772	1.193130	17.872258	74.020245	152.355102
4895	449	95.971624	101.759875	31.886459	1.373596	0.001084	0.000034	0.053190	0.107983	2.136079
4895	449	4.132142	11.220702	0.201545	3.329810	2.671796	0.001740	7.911005	67.079313	152.005951
4896	450	0.039231	0.000369	0.005391	12.396097	200.510781	0.686732	79.547903	122.394846	98.726399
4896	450	101.168195	51.046601	2.185030	0.181246	0.001860	0.000040	0.000355	0.138360	1.868449
4896	450	36.056114	0.784805	2.185030	1.754284	0.001860	0.001616	0.019518	0.138380	1.868449
4897	451	0.051472	0.006500	0.006915	158.330897	67.474758	0.250054	38.683006	120.535391	85.215148
4897	451	5.360334	24.299117	0.019064	28.595059	0.552496	0.007415	1.589941	65.709224	84.005682
4897	451	15.058029	24.439062	0.081930	26.825200	0.001270	0.000203	0.067761	0.413525	1.226421
4898	452	1.912266	163.541730	0.001564	11.212033	0.000299	0.000044	0.024023	0.164516	13.268524
4898	452	0.052074	0.001369	0.000570	129.271909	71.452025	0.861172	12.919488	60.156762	85.831303
4898	452	1.912264	145.595202	0.003398	11.212398	0.022502	0.001880	0.213512	6.087880	59.870524
4899	453	0.031882	0.000421	0.003562	117.184586	49.948484	1.570934	763.813178	229.965559	55.575881
4899	453	56.598386	96.825826	2.385507	7.783090	0.005159	0.002348	0.126499	6.351683	12.960136
4899	453	56.825241	99.161968	6.643244	7.491679	0.000946	0.000101	0.013529	0.293046	1.111190
4900	454	168.162242	0.047250	1.300408	3.354082	0.018990	0.000423	3.018295	24.964342	14.843722
4900	454	8.869606	127.721448	0.136101	2.798136	0.000451	0.000000	0.005133	0.012788	0.242654
4900	454	235.759321	1.740532	1.258796	3.027613	0.018838	0.000174	2.986265	24.847038	14.808771
4901	455	1.871602	34.259211	0.020131	0.764861	0.001812	0.001283	0.111947	0.032734	0.475469
4901	455	0.136126	0.341715	0.000533	59.280841	0.934279	0.305440	1.764446	0.057982	0.475469
4901	455	73.261788	34.870376	1.933919	0.764832	0.000823	0.000018	0.003395	0.032734	0.475469
4902	456	232.726551	84.955474	0.008237	3.403894	0.008313	0.000443	0.017702	11.806308	37.541100
4902	456	562.262492	85.573311	1.993250	3.403891	0.000438	0.000003	0.000561	0.155229	0.688201
4902	456	2.754755	0.019826	0.000167	82.090024	5.108625	1.779290	2.111343	112.313847	52.436591
4903	457	557.640294	66.847514	5.738764	1.820288	0.000906	0.000001	0.003965	0.004580	1.940054
4903	457	0.382579	0.006564	0.035571	34.145889	42.742637	0.168286	7.387847	0.263466	4.278968
4903	457	41.134871	66.847514	0.098620	1.820288	0.001774	0.000042	0.027649	0.004592	1.940163
4904	458	0.080071	0.026284	0.000976	65.817622	31.606338	2.553926	280.809708	103.382917	121.016839
4904	458	0.847873	118.362971	0.030536	2.579555	0.003546	0.001050	0.757969	0.088276	3.349180
4904	458	33.702343	152.427669	1.423312	2.579555	0.001166	0.000098	0.078089	0.014063	1.686822
4905	459	0.041533	0.000236	0.000795	185.271351	52.205648	0.538916	150.188652	73.923492	290.150177
4905	459	194.016831	35.381321	0.783423	67.552347	0.360765	0.047452	0.375294	16.855389	289.946517
4905	459	296.671802	69.925269	2.003499	3.021192	0.007236	0.000008	0.020506	0.593528	4.831476
4906	460	466.676820	53.130670	6.960631	2.174320	0.001154	0.000001	0.000608	0.049203	1.430762
4906	460	466.668733	53.130670	5.749570	2.174320	0.015968	0.000006	0.000609	2.708269	72.523417
4906	460	0.253681	0.004189	0.001706	73.989621	57.871013	2.742609	101.191128	97.375033	74.523266
4907	461	1.607864	54.441730	0.017881	0.492178	0.000551	0.000041	0.093803	0.456952	2.953679
4907	461	0.095659	0.001001	0.038364	26.060448	13.486266	0.241469	286.032446	8.879620	20.827864
4907	461	2.295985	0.116832	23.792336	0.492178	0.188290	0.000486	250.514969	8.868198	20.790017
4908	462	0.155716	0.000238	0.001528	193.630311	3.877772	7.738077	13.060145	423.746311	111.182275
4908	462	219.949879	42.476176	0.335690	2.636136	0.000014	0.000103	0.000090	0.327863	1.205605
4908	462	0.155718	0.016647	0.001908	193.607630	0.009866	0.147734	0.260432	1.522298	1.361714
4909	463	3.559518	46.141660	0.053572	0.134110	0.000212	0.000001	0.016713	0.379079	1.944190
4909	463	0.070957	0.037568	0.000964	10.063645	4.629768	1.133703	56.098100	294.715882	57.457567
4909	463	223.969272	46.141660	3.328052	0.133955	0.000153	0.000000	0.001543	0.377761	1.944190
4910	464	28.923936	263.877951	1.894347	58.077764	0.000058	0.000047	0.004326	0.014082	3.316221
4910	464	0.048984	0.017058	0.000757	65.556140	2.111530	0.529173	199.043921	35.955710	34.581391
4910	464	0.364868	0.071855	98.849037	58.077764	0.005515	0.000188	28.226239	1.559605	3.668685
4911	465	0.009585	0.001653	0.000263	96.595897	51.179495	3.121692	6.626491	299.083394	43.977418
4911	465	0.312425	32.344780	0.000285	1.659296	0.024790	0.003845	0.862196	152.691189	43.977327
4911	465	1.848819	0.130830	0.914715	1.659293	0.606669	0.001841	5.341893	299.040277	43.977418
4912	466	19.335069	99.630116	3.528957	0.657969	0.000051	0.000011	0.000670	0.066581	1.204531
4912	466	0.319274	0.034132	9.117656	0.657974	0.202665	0.002799	23.041345	214.708277	77.283740
4912	466	0.009277	0.000375	0.006215	53.073324	8.725435	0.496410	27.381204	214.789402	77.285668
4913	467	38.270663	95.995375	0.011915	0.100172	0.004645	0.000030	0.000420	0.039589	7.221853
4913	467	60.838767	95.997505	0.800377	0.100172	0.004645	0.000027	0.000405	0.039589	7.221853
4913	467	4.462738	0.044444	0.000832	6.523924	614.815190	0.538288	20.497883	40.145490	132.379508
4914	468	1.557520	0.027168	7.680792	161.384700	67.706620	0.122979	30.256328	8.469736	23.643554
4914	468	1.656929	0.046429	34.165326	2.302766	0.780849	0.004945	29.937316	8.469724	23.643488
4914	468	24.004400	34.690747	0.642108	2.302728	0.014286	0.000001	0.018633	0.073249	13.037822
4915	469	0.877350	55.272808	0.015309	4.921561	0.012178	0.000458	0.001068	0.374521	1.430024
4915	469	0.078408	0.005682	0.000132	60.914509	79.832761	7.930380	2.927879	89.712991	102.387444
4915	469	22.900306	55.272808	1.134444	4.920040	0.011661	0.000309	0.000147	0.370823	1.430024
4916	470	63.529731	78.124871	3.309704	1.583806	0.011661	0.000004	0.009702	0.007196	0.174400
4916	470	2.347752	0.026801	119.537876	1.583806	0.128594	0.000039	14.224884	0.509921	0.497558
4916	470	32.948868	78.124763	0.434222	1.583806	0.012882	0.000185	0.038232	0.007196	0.174400
4917	471	324.367395	83.410610	5.883738	4.882615	0.066093	0.000002	0.000042	0.483652	20.305336
4917	471	4.854373	0.164522	25.254753	412.728141	59.011204	0.059671	6.592131	83.222228	508.404504
4917	471	0.049917	0.003684	0.016389	427.661641	99.633914	0.874466	6.598157	83.246632	508.405561
4918	472	0.174442	0.048470	0.041067	60.999943	7.471418	0.130088	3.769249	0.256443	0.444135
4918	472	23.602078	12.764340	0.114132	9.669103	0.001413	0.000354	0.010797	0.015094	0.444095
4918	472	2.094333	0.092614	20.339482	9.392049	0.088405	0.000015	3.745253	0.255971	0.444135
4919	473	0.217395	0.000718	0.000079	314.159631	61.380011	53.355312	131.228749	262.014892	274.341868
4919	473	11.369863	24.976752	0.010597	277.757104	0.024526	0.158594	0.000837	0.577361	5.302575
4919	473	135.526109	106.093687	2.040400	4.122604	0.000442	0.001239	0.000819	0.577361	5.302575
4920	474	0.086499	0.000043	0.004372	136.744311	432.260740	0.556283	169.517805	388.769977	14.505479
4920	474	0.086598	0.002915	0.022461	1.509153	4.477015	0.008695	169.517687	388.769977	14.505479
4920	474	8.153842	18.437255	0.019413	1.509060	0.028990	0.000131	0.003308	10.529011	5.735948
4921	475	5.637838	139.465744	0.003475	1.656324	0.256087	0.000072	0.007115	0.059017	7.057460
4921	475	0.099074	0.005128	0.000111	70.182625	175.499487	4.263121	46.219796	89.119609	207.670143
4921	475	5.636052	50.746696	0.000242	20.507945	34.878474	0.079997	0.943565	21.777101	172.461677
4922	476	0.765601	0.001912	5.952773	200.168479	38.005624	0.377583	190.934103	202.523849	306.163821
4922	476	33.936127	24.113163	29.969124	9.467529	0.820870	0.000703	3.623056	202.523849	306.163821
4922	476	0.255204	0.000831	0.096680	209.042721	41.039322	2.470461	197.781270	202.523849	306.163821
4923	477	3.683145	109.093853	0.019068	0.177102	0.023371	0.000000	0.019564	1.045196	123.429121
4923	477	0.136527	0.062583	0.020289	0.177255	0.056736	0.000572	150.018436	42.070411	240.597860
4923	477	3.683145	109.093853	0.019540	0.177102	0.000333	0.000000	0.019521	0.140845	4.192030
4924	478	0.090651	0.019467	0.477933	5.917484	0.257322	0.208534	3.290646	0.529888	5.061156
4924	478	0.081950	0.003678	0.000051	6.852712	35.244006	2.924859	64.353736	25.453039	88.569127
4924	478	3.323688	52.959331	0.005586	0.194123	0.000277	0.001936	0.127137	0.012837	5.054702
4925	479	0.393879	0.000451	0.000838	85.593717	49.410954	5.421507	402.952507	146.697960	73.689849
4925	479	40.660611	28.180553	0.032993	84.427553	0.034535	0.044932	0.781272	0.972769	1.770436
4925	479	213.333985	77.299008	0.716868	0.980689	0.001149	0.001330	0.122719	0.972087	1.770436
4926	480	28.244636	76.565895	1.634954	205.260185	0.010685	0.000363	0.001635	0.153079	0.581741
4926	480	0.021638	0.065656	0.283081	459.852062	114.810915	0.361962	115.338711	77.105667	48.992126
4926	480	0.434137	0.068900	9.067162	459.837400	40.931056	0.351031	29.772222	12.848998	4.889687
